Date of Exp,Star Rating,Reviews
1/2/17,5,Always helpful and attentive. Great customer service from all staff I have dealt with.
1/2/17,5,"This was my first time buying a new car. Tetbury Audi were fantastic. Not at all pushy but made sure I was aware of all info/options. They went into detail about what I could get for my budget and I ended up with a stunning Audi TT that I'm over the moon with. The service from start to finish was excellent - can't recommend enough. I got an unveiling of my new car, a gift and a personal welcome /congratulations sign - the details really make you feel part of something special. Thanks Tetbury Audi... see you in 3 years :-)"
1/2/17,5,"booking was easy and strait forward, well looked after why`ll we waited for the car to be checked, only went in for a winter check but they washed & cleaned in & out of car before bringing it back to us very GOOD service"
1/2/17,4,Making the online booking was straight forward with good options for dropping the car off. Service manager clearly stated what the work would involve and when the vehicle would be ready to collect. Good communications at all time and I was made to feel like a valued customer
1/2/17,5,Excellent customer service. Will definitely recommend to a friend.
1/2/17,5,"Excellent service, very competitive pricing, I was kept well informed of the progress of my new car order and the handover was superb (even though I was 3/4 hr late)."
1/1/17,5,"If you are looking to buy a VW look no further than Inchcape in Chester. From choosing the car to picking it up everything went smoothly and there were touches that made us feel very much like valued customers, like being picked up from the train station when we went to collect & the special handover including video clip that was sent. Our salesman, Simon Barker was helpful, friendly and polite throughout the process & I would not hesitate to recommend him."
12/31/16,5,"I wanted to thank cooper Thames Ditton for helping me purchase my first mini. I would like to say a special Thankyou to Karl Joslin for his enthusasim and his knowledge,his commitment to me was amazing making sure that the purchase went through before Christmas in a smooth and speedy manner,he was always on hand to answer my questions and make sure I was completely happy. I cannot thank him and his team at mini Thames Ditton enough and I'm so excited to now be part of the mini fam!!

Thank you and happy new year"
12/30/16,5,"When I drove home after my service i felt like I was driving a brand new car again.
Thank you to all the team. Especially faith to listening intently to my small issue that was resolved.
A fantastic service and I look forward to visiting again soon"
12/30/16,5,"Very, very hard to fault Hunters Guildford after we have bought our fourth Land Rover from them. In my sceptical view, the staff could hardly have been more engaging and helpful (though at the age of 71 I do NOT approve of being addressed by one senior figure as ""young man"" - but I recognise that bad habits can form easily, and be hard to shake off). That apart - well done them. Highly recommended."
12/30/16,5,Excellent service from Nick & Will
12/30/16,5,"Very straight forward experience, friendly service that never felt pressurised. I had a car in mind and they took the time to explain, show me it's features without making me feel that we were ever being forced to purchase the vehicle. Picking the car up was easy, and the special treatment of the separate room where the car is stored made you feel like the purchase was something to be enjoyed."
12/30/16,5,The service I received at mini Chelmsford was excellent. I saw the car I purchased at another dealership some distance away and the sales executive Luke Avenell was so helpful and arranged to have the car transferred over to Chelmsford for me. He was very friendly and knowledgeable and went through everything I needed to know about the car with enthusiasm and care making sure I was happy and understood all that he explained. This is the second mini I have bought from this dealership and would highly recommend it to anyone interested in purchasing a mini.
12/30/16,5,"Very happy with my dealings at H A Fox Guildford
Al went smoothly and well presented. When I need a new car, I know where to go."
12/29/16,5,Great experience with personable and reliable staff! Would highly recommend.
12/29/16,5,"Staff were very helpful, especially Matt Walker. The process was smooth and as easy as possible."
12/29/16,4,i love the experience of finally having a Mercedez but Im still gutted why i didn't get the sport or AMG version of my car
12/28/16,5,"This is my second BMW from Cooper Thames Ditton, their service is excellent and this car, so far, is even sweeter than the last one!"
12/28/16,5,My sales person R Miotti was the most helpful car salesman I have had dealings with over all the years of buying a car. From the time I walked into the showroom the staff were so helpful.
12/28/16,5,Excellent service from BMW Cooper in Croydon. Chris Gomes was very helpful and honest throughout the whole process. I would definitely recommend this dealer and Chris. I was very busy over the Xmas period however Chris managed to get the car in and ready for collection around my schedule.
12/28/16,5,"I just took delivery of a M140i. Alex Beattie, 'my' sales executive was tremendous throughout the process. He worked hard to source two vehicles from different dealers in the group to test drive different combinations before I made a decision. He then kept me informed during the build process, until delivery.
Recommended"
12/28/16,5,Great service
12/28/16,5,"The staff, especially Jovino, were extremely helpful and buying my second hand golf was very smooth
Cathy"
12/28/16,5,Great people and Service. Always happy to explain what is going on and good updates during service.
12/27/16,5,"My Wife and I were fortunate to have Mr Andy Waterfield help us with the purchase of a new car. He managed the transaction in a very detailed, friendly and professional manner which made the choice of car very easy. During the delivery process of the car again Andy explained everything in a very detailed and professional manner which resulted in my wife driving the car away with a very big smile! Oh and yes the BMW X1 is a great car"
12/27/16,5,The excellent customer care and service offered by Hunters makes the additional cost of main dealer servicing worth the extra. I purchased my Land Rover in July and have nothing but high praise for all the team at Brock.
12/27/16,5,I found my experience of buying a car from inchcape vw a very good experience from start to finish I was made welcome the salesman Brian Cookson was very helpful in every way his knowledge was excellent on the Tiguan range. He was very helpful with the finance side as well.on collection of my car I was very happy with the experience the hand over was very good all aspects of the car was shown to me before I drove it out of the showroom. I would recommend inchcape to any of my friends or family if they where thinking of changing there car.
12/26/16,5,Excellent customer service. Brilliant car. Best shopping experience I've ever had!
12/26/16,5,"Tom O'Brien was one of the most sincere, honest salesmen I've ever met. More often than not, I feel intimidated by other salesmen but Tom spoke to us like human beings, made us feel welcome and therefore enticed me to buy, compared to other cars I'd seen, testdriven and liked through other manufacturers. Excellent service from day 1, right through until aftersales and am thoroughly happy with my experience at Inchcape Volkswagen. Would definitely recommend to anyone to see Tom, particularly, if looking to buy a Volkswagen."
12/26/16,5,"Due to heavy demand I was told that there were no courtesy cars on the day my car was in for service but as I was forewarned I decided I was happy to sit in the showroom and admire the stunning cars. I was looked after I you come to expect from Jaguar now and the staff couldn't do enough for me. The service was excellent quality and the video review sent by email as the service was taking place is a great idea.

Once the car was washed and keys handed back to me, I was helped with my bag back to the car. Again 1st class service.

If I had not decided before, I will be buying the next Jaguar here."
12/26/16,5,"Excellent experience when buying a new car. David Hudson was great, he kept me up to date and delivered my car sooner than expected."
12/26/16,5,"This is the second BMW I have bought from this company. The salesperson took time to 'build' me several cars, explaining all options. I am allergic to overselling so it was pleasing that there was no element of the hard sales pitch."
12/26/16,5,"The service I received from Rob Turner , sales advisor at named dealerships was fantastic. At no point did I feel pressured into purchasing my used-approved 1 series. Rob sourced my vehicle from a Coopers branch in Ipswich which was hassle free and straightforward. The vehicle is in fantastic condition and presented beautifully. My shift work prevented me from visiting the dealership on certain days , Rob came in on his day off to accommodate my work pattern. The staff at Cobham are inviting , informative and professional , from the reception stafff through to sales. I look forward to the high standard of care for my vehicles service and would highly recommend this dealership to friends and family. Massive thanks to Rob and the Cobham team."
12/26/16,5,This was a short visit to top up AdBlue in my Q5. Sam was both interested in what needed to be done and professional. The coffee she arranged was excellent and the she also arranged for my car to be cleaned outside and inside. Excellent!
12/26/16,5,i had a vehicle recall the work was carried out very professionally made to feel very welcome the car was clean inside and out side i received a free gift 100% satisfied Thanks
12/26/16,5,Absolutely fantastic couldn't do enough for us will definitely go back
12/26/16,5,excellent service friendly and helpful
12/24/16,5,Very good service and helpful .thanks all of you for good service
12/24/16,5,"As usual - very good service. X3 in for a recall and was offered a loan car at the original time of contact which was available on the day. Work completed within schedule, service staff helpful & attentive and sent me a vehicle check video link via email before I collected it. Only ever had good work here."
12/24/16,5,"Please relay my thanks to all the staff at vw inchcape Macclesfield
James king the sales person was very nice and I did not feel any pressure
To buy ,we did buy and I am extremely happy with my car"
12/24/16,5,"I recently purchased a Mini from Cooper Malton. I received a very warm welcome on arriving at the site and did not feel pressured. Carl provided an excellent service throughout the process without being pushy. I would, and have already, recommend Cooper Malton (and in particular Carl) to friends and colleagues who may be looking to purchase a Mini. I was originally hesitant due to loving my existing car, however, now love my Mini too!"
12/24/16,5,Great service from all staff and the show room is lovely. Thank you Jack Hayes for your help. I love my car and the service at VW was the cherry on top :)
12/24/16,5,I had excellent service every step of the way. A rarity these days!
12/23/16,5,"First rate professional service from start to finish, no pushy salesman, just a pleasurable buying experience and I love my BMW"
12/23/16,5,"I recently purchased a car at Inchcape Volkswagen. Adam Jones was particularly professional, patient and considerate. I'm very happy with my car."
12/23/16,5,"Straightforward, efficient and polite all the way through from making an appointment to handing back the car back when the service was complete."
12/23/16,5,Excellent service from Aaron and the team. Honest and trustworthy. Quick deal with no fuss.
12/23/16,5,"I was very impressed by your sales staff, both in terms of the warm welcome and their level of knowledge about the BMW range. I have been looking at approved used cars from a range of manufacturers, but I must say that their friendly manner and ability to match my requirements with a range of choices from was frankly excellent and stands you apart from your main rivals. Jeremy Allen really helped me both with the choice of car and with the finance and insurance packages, and now it's been delivered not only was the experience positive but I am really happy with the deal and the car itself. Outstanding."
12/23/16,5,"Our personal Service Team Leader, looked after us from start to finish. Really courteous and professional job - well done!"
12/22/16,5,"I booked my 15 plate Mini Cooper in for the advertised winter health check with free umbrella (at the Ipswich dealership). I booked a curtesy car whilst mine was being pampered. On arrival, the staff greeted me in a friendly manner and we swapped over cars in speedy time. My car was given a spa service and looked amazing when I picked her up again. All the winter checks completed and fluids topped up. And I received the free branded Mini umbrella as promised ....which is fab! All in all, I am impressed with the wonderful service from all the staff I encountered at Mini and I have told all my friends about the great customer service. Thank you all ...and MERRY Christmas 🎄 xx"
12/22/16,5,Fantastic experience from start to finish. Luke Bulson is an asset to BMW.
12/22/16,5,Went in for mini service but they managed to do full service as well. Nicole Waller on the service desk could not have been more helpful.
12/22/16,5,"Special treatment from start to finish. Very pleased, thank you."
12/22/16,5,No problems everything went to time and car valeted
12/22/16,5,"Was very impressed with the service I received from the moment I arrived to when I picked my car up. The staff were friendly and efficient and I was very impressed with the addition of the audicam, although I would add the sound quality was not good at all. Fortunately for me it was just an opportunity for me to see that all was good with the wheels, tyres and brakes. Good value for money also; would always prefer for my car to be serviced by audi and this makes it possible as it is affordable. Definitely and surprisingly would recommend."
12/22/16,5,Very pleased with my experience at VW Inchcape Exeter. Very helpful & knowledgeable staff.
12/22/16,5,"Did not see my car till they sent me the video mark said I have a car for you and I was not disappointed excellent service right thought and going the extra mile.
Regards
Murray"
12/21/16,5,"decided to have a winter health check on my golf gti and i found out what a brilliant service this is. not only were all my fluid levels topped up but the tyres were checked for depth and pressure and the car cleaned inside and out plus i found a little gift of a ice scrapper de icer screen wash and a bottle of rubber care in the boot when i got home.
brilliant and all for 20 quid."
12/21/16,5,"How refreshing to have a great, personal service. I put a deposit on a used Toyota Rav4 over the phone and drove 90 miles up to Derby to test drive it, part exchange and take it away. The car was over and above my expectations and I had a great service from Chris the senior sales person. He made it all easy, smooth and a pleasure. Before I drove away he showed me in detail how everything works, but I know I can call if I have forgotten anything!. I am over the moon with my new car and would recommend Inchcape Toyota most highly."
12/21/16,5,Fantastic Service. Polite helpful front of house staff. Fast efficient service. Followed up by the best ever valet carried out foc. Much appreciated.
12/21/16,5,Molly was superb. She put together a very impressive video for us. She was very knowledgeable and friendly without being at all pushy. She even came to work on her day off to show our son around the car!
12/21/16,5,"I can definitely recommend as they have a clean waiting room, free tea, coffee and also sent a video message whilst I was in the waiting room of the work being down which I thought was a very nice touch"
12/21/16,5,"Buying a new car from Wirral Inchcape Volkswagen was a positive experience. No hard sell and open negotiation over price. Slight hiccup in the process, but Steve the salesperson went out of his way to minimise any inconvenience. I would use this garage again if buying another Volkswagen."
12/21/16,5,Hassle free. Nik James couldn't have been more helpful. Very professional and efficient.
12/21/16,5,Very friendly helpful staff made you feel welcome and helped me buy the car that I wanted
12/20/16,5,I bought my 1 series convertible from here a year ago. As it approached its MOT the service department called to remind me and arrange the appointment. It went in. It came out. All done in the blink of an eye with no problems. Thank you BMW.
12/20/16,5,Excellent service from initial enquiry to hand over of vehicle. Very professional without the hard sell factor. Scott listened to exactly what I was looking for and took great care to ensure everything went smoothly keeping me informed with e-mails and video messages. Would definitely recommend and look forward to my next car purchase with Inchcape VW Exeter.
12/20/16,5,Brilliant service from all the staff especially Shiraz Hassan. Honest and professional. I am extremely satisfied and would recommend them to anyone.
12/20/16,5,"Jeff dealt with us when buying our mini, he was very helpful, friendly and knowledgeable. Would definitely recommend him."
12/20/16,5,"A fantastic experience from start to finish. We were looked after incredibly well by all staff, especially Michael. Many thanks!"
12/20/16,5,"excellent service the very start, couldn't possibly have asked for more - thanks. Could not be happier the car is awesome."
12/20/16,4,"Very happy with what was done, except boot was not hoovered.
Shock at needing to pay next month £79 for the air-conditioning re-gas.
Under Motobility paid nearly £3,000 deposit, only used 7500 over 2 years Yet still to find more money for air-conditioning.
Disappointed no one mentioned the timescale for resolving the emissions scandal."
12/19/16,5,As usual the service we received at Mercedes Benz Chester was second to none. We would recommend the company as a whole to all.
12/19/16,5,"Excellent service. Well looked after from dropping off the car in the morning to phone call when promised to let me know all was well and the car ready for collection, to picking up my vehicle. I use Inchcaoe regularly and they have never let me down."
12/19/16,5,Having planned a day looking round different dealerships for a new car we didn't look any further than Mercedes. We would like to say a big thank you to Sarwar for making this such a pleasant experience throughout and one we would highly recommend. Looking forward to many motoring years ahead with Mercedes Benz.
12/19/16,5,"Very impressed with the process from start to finish at Macclesfield VW. I was very well looked after by Adam and Emlyn, made to feel like a valued customer and the car is fab!

Thank you"
12/19/16,5,It was sheer pleasure to deal with everyone connected with the purchase of my car.
12/19/16,4,"Great, reliable, friendly service. Thank you to Eve and all the team at Cooper Mini (Teeside)."
12/19/16,5,"Our recent visit to Coopermini , we received pleasant,informed, and professional service."
12/19/16,5,"Car service personnel service from staff excellent . Car cleaned when returned , Would not hesitate to come back next year for next service."
12/19/16,5,"I cannot emphasize enough the importance of customer service in the purchase of what to most people will be the next most expensive purchase of their lives, after a house. Kieren and the team were fantastic throughout. He got me the car I was after for a very good price and in a record-breaking time. Kieren was always quick to respond, accommodated all my requests and was 100% committed to ensure that I was extremely satisfied during the ordering process, throughout the wait for the car, during hand-over, and post-delivery. I am happy to say that despite living 100 miles away, Tetbury Audi will be my go-to Audi dealership."
12/19/16,5,From the time you book your car in to arriving at the reception desk and meeting your adviser the attention and service is first class I just wish other companies provided the same type of customer service that Audi do they make you feel special and important.
12/19/16,5,"Bought a VW Tiguan from Inchcape (West London Volkswagen) last week - although our first visit and purchase, we were made to feel very welcome and considered a valued customer.

The service provided with our purchase was / is excellent.

We would have no hesitation in recommending this dealership for all those planning to buy a VW.

We will definitely return for our next VW!

Five Star service start to finish.

Well done all!"
12/19/16,5,"As usual the service at Cooper BMW York was exemplary. From the booking in of my car, to Mike on reception showing me to my courtesy car and explaining the controls.
The car was ready on time, and had been fully cleaned inside and out to a high standard .
First class service and would recommend."
12/19/16,5,Thank you to Conor for his service. At every step of the way he kept me inform. A great asset to your company.
12/19/16,5,"The team are so professional, helpful and friendly. They really deliver a great experience.

Many thanks"
12/19/16,5,Professional people and very good customer service!
12/19/16,5,"Couldn't fault the service I received from my initial enquiry through to post sales support, it was excellent.
Thank you once again Malcolm Maclellan!"
12/19/16,5,My Avensis was recalled under safety recall programme. It took a long time to get hold of the replacement parts (not Inchcape's fault) but when they arrived Inchcape were very flexible in scheduling the work. I elected to wait for the repair to be done and the reception staff were very welcoming and happy to provide me with coffee while I waited. The reception area had an excellent Wi-fi signal so I was able to do useful work while I waited.
12/19/16,5,"Attentive staff, dealt with queries quickly and efficiently."
12/19/16,5,"I wanted a test drive in 2 different Mercedes cars. My local dealer in Leicester arranged a test drive in one car then cancelled the appointment.
The salesman was also indifferent to my requirements. MB Stratford could not have been more helpful from the initial test drive through to delivery. This is customer service how it should be"
12/19/16,5,"We recently purchased a MINI from the Thames Ditton showroom and couldn't be happier with the service received here. We were looked after by Karl and he really pulled out all the stops to find us the perfect car. The after-care has also been incredible. We have no reservations in recommending this showroom to others. This is the first MINI we have owned and it is an incredible and fun drive. If you haven't driven one, arrange a test drive now!!"
12/18/16,5,"Booked to have a bulb replaced (hands too big to fit in the tiny gap to change the bulb!) and came out with replacement BMW!
Livvy (sales executive - Cooper Chelmsford) was knowledgeable and on hand to answer any queries with no pressure tactics. Great environment and a superb customer experience.
Totally satisfied! Will be back when new 5 Series released ..."
12/17/16,4,I have had my car serviced here twice now and on each occasion had great service from the staff. I was taken in on time and notified when the car was ready for collection.
12/17/16,5,While parts are expensive you get peace of mind and great service technicians. The car comes back clean as well!
12/17/16,5,"Just purchased a small company car, their service is always first class.
Highly recommended. www .propertyeuropeonline.com"
12/16/16,3,Great service at Audi Cheshire Oaks only gripe after requesting a test drive online arrived at outlet but no one was aware we had booked an appointment. Also we wished to test drive a manual version of car and only an automatic available. Sort your web site out Audi
12/16/16,5,This is the second time we have brought from Canterbury Audi the service is excellent & the staff so genuinely nice & helpful we were treated like royalty would highly recommend Audi Canterbury ! Loooove our new car xx
12/16/16,5,"It takes a lot to impress me and VW Inchcape in Shrewsbury have done just that. I got some tyres fitted by them the other day and the young lady that looked after me was so nice and a true credit to the company - her name was Ellie Davies (Service Advisor). Thanks also to Steve Richards who fitted the tyres and the gentleman who washed and vacuumed the car afterwards. It truly is the people that make experiences good or bad and VW Inchcape Shrewsbury have got it right!

Kindest regards,

Matt Beharrell."
12/16/16,5,Sincere thanks to Adam Shelton for being so professional who takes his job very seriously but with a great sense of humour! I wish to nominate him for the BMW Employee of the Year!
12/16/16,5,"On arrival I received a friendly greeting and offered a hot drink. A service manager was called and he appeared immediately with the appropriate paperwork for signature. We discussed the work to be done and was given a completion time. On arriving back at Inchcape I found my car ready to drive away. I was greeted by a team member who described the work that had been done, reviewed the results shown on the Visual Safety Report and we discussed any further requirements may have. My car that had been valeted to an amazing standard was awaiting me at the door. Overall excellent service from start to finish. Well done to all involved and thank you."
12/16/16,5,"Been a few months now since we purchased our new VW Golf so time to leave a review of our experience with Inchcape Manchester.

After many months of searching for the best colour, car, spec and off course price we finally found exactly what we were looking for at Inchcape Manchester, the initial contact was promising with fast replies to all emails from the excellent John Mallon, he made contact within 10 minutes of my web enquiry and speedily answered all of our many questions concerning the vehicle, he returned our calls promptly (a real plus in this day and age) and via John A deal was struck to purchase subject to viewing within a couple of hours and the following weekend my partner and I where on our way to Manchester, a six hour round trip, to collect the car.

John met us at the front door, immediately welcomed us and got the coffee's in, great character (think Peter Kay). Great meet and greet.

Now, this is where things start to get a little tricky, whilst the car was in great condition and the test drive went perfectly, on closer inspection there where a couple of things that where not quiet as expected, namely the lack of service history and the two rear tyres where a little closer to the legal limit than I would have liked. We raised these concerns in particular the service history issue and we were introduced to the Sales Manager, Craig Sergeant.

I believe you can only measure a Company when issues and challenges arise and I was immediately impressed that Craig, listened to our issues and reassured us and more importantly took ownership of the concerns that my partner and I had. Craig, looked at various options to make us happy including, discounts from other vehicles but none quiet matched the car we had originally wanted to purchase, so we agreed that Craig would look into our issues fully and report back to us and as we had the 30 day exchange guarantee we agreed to take the car.

Within a week Craig had followed through on all of his promised actions, he had returned calls when he said he would (seems to be a welcome trait at Inchcape) and resolved all of our issues to our complete satisfaction. The term 'exceeding expectations' is much vaunted in the Motor Trade but in my experience this is exactly what Craig delivered.

We have now had the car about 6 months and could not be more pleased with the vehicle and my advise to anyone considering a purchase from Inchcape Manchester is simple, just do it, these guys know and value the meaning of customer service and the biggest compliment and recommendation I can give is that in 3 and a half years time when we are ready to replace our car, Craig will be my first port of call."
12/16/16,5,"I recently purchased a new A-Class from Inchcape, having been a customer of the group for many years. And I can honestly say that the whole buying experience this time with particular reference to my sales contact Richard Helstrom was exemplary.
From initial enquiry to sorting out the bespoke specification to the vehicle handover everything was taken care of, with courtesy, attention to detail and respect. Great service all round."
12/16/16,5,"I recently purchased an approved used E-Class from Inchcape Warrington. The car was first class and drove like new despite being 2 years old. The sales team were very professional and helped me every step of the way.

Chris and his colleagues provided a very professional service and went the extra mile to ensure I was completely satisfied with my purchase. I will definitely be going back to Inchcape for my next vehicle."
12/15/16,5,Fantastic customer service.
12/15/16,5,"Why can't all companies & sales staff provide the level of service and customer care that Jake at Cooper BMW does? No pushiness, outstanding product knowledge, professional, courteous and always keen to go the extra mile. Great job, many thanks."
12/15/16,5,"Booked in for a service, was advised of what the service would entail and the additional benefits. Received a confirmation email of my appointment and the day before Steve gave a courtesy call to remind me of the appointment and check I would be coming.

Arrived at reception, and I was invited to sit in the waiting area, and Steve attended to me very quickly.He was very professional and made me feel welcome and at ease.

I was called 3 hrs later to tell me my car was ready. Upon collecting, I was given a copy of the digital service sheet, and after a chat about the service Steve walked me to my car which was parked right in front of the entrance! VIP treatment.

I was also given some free valeting vouchers and a free breakdown service.
I am very happy with the service offered.
5 stars from me and a full recommendation."
12/15/16,5,"My wife & I have been dealing with Swindon Audi for over 10 years since moving “Down South”. We have always found the Swindon Team to be helpful from Reception staff, Service Dept, Finance to the Sales Executives. The Reception girls have made us very welcome on every visit with coffee, tea & biscuits!! Messages are always passed on & phone calls returned promptly.
Kelly and previously Laura & Spencer, in the Service Dept, have always accommodated our needs & requests, ensuring courtesy cars were available when required & again phone calls are always returned.
Just over 2 weeks ago I purchased a new A3 and my wife a used A1. Phil Bounds, as ever the excellent Sales Executive who always “goes the extra mile”, pulled out all the stops to ensure that both cars could be collected together – which was no mean feat. The A3 transported from the port at Grimsby & the A1 driven from Cheshire Oaks. Many thanks to the drivers who worked very late that night to guarantee delivery to us the next day. Again Phil was on hand to ensure a smooth handover. Any issues highlighted to Phil were sorted at collection, or in the case of the A1, booked in at a later date for minor scuffs & scratches to be rectified. Phil is very conscientious & was determined that ALL issues were sorted to our complete satisfaction & “nothing was too much trouble” – pardon the cliché.
The only issue we had was that the mileage of the A1 on collection was 2000+ more than the mileage advertised & confirmed to my wife by Cheshire Oaks. This was unacceptable to us but this was the fault of the Cheshire Oaks Team. Again Phil was able to offer a solution to this issue which we accepted.
My wife had finance, for the first time ever, on her A1 which was confusing & originally was explained rather too quickly by Dane. We requested and received a more detailed breakdown & explanation from Dane and Jason from Swindon Finance Dept which resolved our issues.
The only issue at Swindon is the lack of parking spaces for customers. However, we would recommend the Swindon Audi Team to friends & family as customers are always guaranteed a warm welcome & excellent service.
Stef & Pat Whitehead"
12/15/16,5,No problems at all - from making the choice of a new car to signing last paper and driving it off - everything was very smooth. Excellent service
12/15/16,5,Mini were accomodating and very helpful
12/15/16,5,My car servicing was very well organised. I was booked in promptly (reminded via several methods which was useful as I can be very busy and forget!) I was offered several options for conviencence during servicing. Servicing itself was quick but thorough and well handled by the MB team. I particularly liked that my visual inspection was sent straight to my email via video format. My car was returned thoroughly cleaned and I left feeling satisfied with the service. Thank you!
12/15/16,4,"Had problems with new car order, but everything was resolved to the best of their ability and with the least impact on me as the customer. Spent a fair amount of time hanging around when we went to collect the car, but the facilities were pleasant and the staff were generally helpful/friendly - there are definitely worse places to be waiting!"
12/15/16,5,"Had been putting of buying a new car because of fears of a lengthy process with lots of pressure to buy various ""insurances"". Ben at East Kent Audi made it all very straightforward and painless."
12/14/16,3,"I was telephoned by a young lady from H.A. Fox to confirm the date and time of my service booking. unfortunately when I pointed this out, she seemed 1. to disbelieve me, and 2, to be somewhat indignant. she then said she would ""cancel my booking"", and when I again said that it was not my booking, she put the phone down on me!
I subsequently received further text reminders, and finally, two requests to rate my experience of this service booking. I can excuse the original error, we all make mistakes, but the rudeness is difficult to accept.

it is a shame really because a few days earlier I limped into the dealership in my XF with a major malfunction and received excellent treatment including a nearly new XE courtesy car until mine was fixed.

just an off day perhaps?"
12/14/16,5,Very straight forward once I had got the date for the job to be done. Driver who came to pick up the car was very courteous. The additional safety check was very useful.
12/14/16,4,I received fast and efficient service and was personally assisted by Leon corker who made changing my car enjoyable and stress free
12/14/16,5,"The attitude of the staff was very good and efficient. No messing about with sales patter and the like when I just wanted a job done. I mentioned that there was a slow puncture in the front tyre and this was dealt with in addition to the MOT and brake disc & pad change that I had requested.
Collected the car and it had been valeted and washed - superb.
As I said 'Just the Job PLUS' which makes me put them at the top of the list for future jobs that may come along. Being VW though not too often."
12/14/16,5,"From initial contact, through the test drive in October to collecting the vehicle some 2-3 weeks earlier than forecast, my wife and I enjoyed an outstanding level of service from Hunters and Stuart Mason in particular. Attention to detail was excellent, even going so far as to make our Golden Retriever Monty welcome when we took him to the dealership to try the Discovery Sport on for boot size! Dog bowl, biscuits and doggy welcome mat we're waiting when we arrived - impressed! Stuart spent hours with my wife and I during the test drive day and also in scoping the vehicle spec and during our collection just the other day. Stuart pulled out the stops to get the vehicle to us before Xmas and even exceeded our delivery expectation by pulling forward from estimated 30 Dec to actual 12 Dec - great job. We are all, Monty included, now enjoying our new vehicle thanks to Hunters and to Stuart - well done indeed. It will now take the next 6 months to get to know all the features of the vehicle - we are looking forward to that. Excellent service - outstanding performance."
12/14/16,5,"Really genuine, helpful staff. They were really knowledgable and upfront, never felt under pressure to buy. I was looked after by Isaac Howes, he kept me updated throughout, he was very thorough, and called the day after I'd picked my car up to make sure I was happy. All the staff I spoke to were just down to earth and friendly, no patronising or overbearing sales tactics as I've experienced elsewhere in the past. Great experience, and so pleased with my car! Thank you."
12/14/16,5,"Great Service from John McGiffin at Audi Bolton

Helpful and not a puhsy sales man!! Would 10% recommend"
12/14/16,5,"I arrived for my express service the receptionists were very friendly and helpful booked me in and immediately guided me to the free tea coffee and biscuits. The car was serviced and they even vacuumed the boot which they don't normally do after it was in a bit of a mess after moving house. The car was washed I didn't recognise it from the road salt muck and grime covered car that I left with them.
This is the third time I have been to Warrington with a car to be serviced and the service is excellent"
12/14/16,5,Stuart was very helpful throughout the sale ensuring a very pleasant and professional experience. I will be back and recommending him to family and friends.
12/13/16,3,"Excellent patient service from my customer account manager ,after being able to show flexibility on price ( not found with other Audi dealerships)
After agreement they were able to prepare the paperwork and the vehicle to my timescales and to deal politely with outstanding questions arising
Would recommend this dealership"
12/13/16,5,Douglas and his team made our experience buying a new car effortless and enjoyable!
12/13/16,5,"My gift to myself when I retired was my Mini Countryman. It is an All 4 automatic model, black with sunroof and black wheels - and I LOVE it. I recently had it serviced at Coopers in Reading where I can tell you reliably that the experience was friendly, slick and speedy and comes highly recommended. A must visit for any Mini driver. Thank you guys"
12/12/16,5,Another new mini from Mini Reading sixth one.Regular updates on cars progress from Ian. Handover couln`t wish for a better service.Would recomend to anyone.Ask for Ian when you get there
12/12/16,5,"I went to Audi Maidstone because my previous experience with Audi Bexleyheath had been extremely poor.
I couldn't have been more satisfied with the service. Ricky was excellent at helping me choose the perfect car. He kept in regular contact while the car was being built and was always on hand if I had any questions. If you live in the DA7 area, head to Maidstone, the service is much better than Bexleyheath!"
12/12/16,5,"I am very impressed by the whole experience of MOT eg
booking in over phone - efficient
on arrival being greeted on car park - friendly and informative
met by David who oversaw booking - efficient, professional and friendly
informed car was ready by David
Met again on arrival
David informed me of report
Very good procedure and will be telling friends and family Thank you"
12/12/16,5,My car was booked in for a service and i required it back before 15.00 that day. The service and check was carried out thoroughly and the car washed and valeted and i was called at 14.00 to say it was ready. Excellent customer service and complete satisfaction.
12/12/16,5,Nice easy purchase with regular updates. brill
12/12/16,5,"Was my 1st service of new golf, what I thought was a nice touch was when my car was ready to pick up they sent me a video of my car up on the ramp proving they had changed my oil and filters, also with a tyre gauge in each tyre showing the depth, then they washed my car before handing it back."
12/12/16,3,"I recently had my car serviced and MoT'd. They needed the car for longer than I was informed when booking the car in which meant, although I had a loan car, I had to change my day around. The car came back even later than they said. I also didn't realise, because I wasn't told, that the MOT is done first then the service. I dropped the car at 9.30am and was told at 2.30pm it had passed its test, they then had to do the service! I then found out that the service was only really an oil change and an end of warranty check. My real gripe with this is that I purchased a 3 year service pack and because I have only done 8,000 miles each year the bigger, obviously more expensive service, falls outside of the service package I seem to have wasted my money on! When I purchase my next new car, BMW or probably other, I will check what I am told more thoroughly! Not happy."
12/12/16,5,"Paul Simpson was fantastic in assisting me with purchasing my new car. He explained everything including finance in clear detail and made the whole experience enjoyable rather than stressful.
thank you and would strongly recommend
Mrs Y Freeth"
