Date of Exp,Star Rating,Reviews
11/20/17,3,"my car had its 1st service with mini tonbridge had s squeaky wiper which when i took my mini in said they have had a lot of them so knew what the problem was and said they could fix it, mentioned again when took my mini in when i collected said they could not make it squeak so no fix so now i have to wait till it rains then go and prove to them that its the most annoying squeak you can imagine so frustrating"
11/20/17,5,Polite and professional service. Easy booking process.
11/20/17,5,"Excellent customer service from all staff especially our service mechanic Ben, would highly recommend to all family and friends."
11/20/17,5,Very professional service/mot- always good results
11/20/17,3,"I cannot fault the work or the general support from service BUT I and my wife found the lady who spoke to us on the telephone, Amanda, curt, condescending and brusque to say the least. Not the impression any business wants to give to customers. Maybe she was having a bad few days!"
11/20/17,5,"Not as expensive as I thought it would be to go direct to dealership. Great service , honest up front advice. They do videos of the cars health check and send it to you which I think is great. I’ve had my car serviced, then recently had the cam belt changed and it’s due to go back in again for some repairs. They haven’t disappointed so far. I dealt with a guy called Steve for the service."
11/20/17,5,"Very happy with service provided by Inchape Southend, in particular Natasha who was helpful and very pleasant to deal with.

Thank you."
11/20/17,5,I cannot rate the team at Hunters high enough. Whilst they are not local to me I used them when my car developed a heater fault whilst travelling on a family day out.. Understanding that I had my family with me and the outside temperatures were very low the service team asked me to come and within 1 hour it was fixed. This is great customer service and I am very grateful to Colin and the team. My family day in York went well and not ruined. Thank you all..... that's called customer service and a great customer experience....
11/20/17,5,"Excellent team, great customer, highly recommended"
11/20/17,5,"While I've no experience of buying a car from the mini place at Tonbridge, when it came to having the car serviced, things could not have been better. Steve treats you like royalty and the car looked brand new."
11/20/17,5,Good service
11/20/17,5,Always very helpful and considerate with collect and return of car. Very satisfied.
11/20/17,4,Very good srvice
11/20/17,5,An absolute first class service.
11/20/17,5,"Fantastic service.. Far exceeded my expectations. The staff were helpful, the ladies in customer service were friendly and welcoming and the service staff were extremely informative and helpful. Really enjoyed the experience, they went above and beyond to make it as easy and personal as possible. No complaints at all

Amy and Guy from service thankyou for everything, you guys really made it a happy and pleasant experience."
11/20/17,5,"Extremely good customer service and I could actually park the car outside the Dealership ! Kept fully informed with the work status on the vehicle all the work completed and finished on time
Very good service throughout and a special thanks to Laura for the updates and service"
11/19/17,5,"Friendly, helpful, non-pushy staff, who gave us information but left us to make up our own minds"
11/19/17,5,Efficient quick and reliable ..excellent service
11/19/17,5,"I had excellent service from start to finish.
I found the online booking service incredibly convenient and easy to use. I was contacted soon after my booking to confirm arrangements and then on the day was well looked after by Angela who was friendly, helpful and on hand to answer my questions."
11/19/17,5,"I was really very satisfied with the high level of service my wife and I received when we took our Golf into Exeter InchCape for its annual service.We thought the Service Advisor Aaron Gillson was excellent at explaining what was to be done to the car .I thought the under car video I was sent was really very good, not a view owners get to see very often. VERY WELL DONE to all staff at Exeter. T& D Wilkinson."
11/19/17,5,"Arranged for Avensis to go in for passenger airbag recall. Job was completed I two hours. In addition Toyota did a visual inspection of vehicle and checked tyres for wear. They also washed the vehicle,
The staff on duty were very helpful and the Workshop Supervisor talked to me in detail about my vehicle on completion of the work. I was very impressed with Inchcape Toyota at Derby and would certainly recommend them."
11/19/17,5,"I was doing VW Touareg 2014 major servise, I waited about 3 hours for car ,near vw you can find KFC and Subway. After 3 hours, the car was done and ready to go, nice cleaned and washed. The service manager was very polite and helpful."
11/19/17,5,Audi cheshire Oaks really accommodating to what we need David our salesman give us options explain well the deals etc. Excellent
11/19/17,5,"The guys were great and very helpful. They picked up the car, sent a video of the service and dropped the car back.There were no issues. I had taken a video of the car condition when it left and checked the car when it came back. Everything was good and they tool good for my car."
11/18/17,5,"We were able to look around without feeling under any scrutiny, but staff were on hand as soon as we were ready to discuss vehicles . Questions were answered and a test drive was offered and accepted on our first visit. Heath Downes was helpful and patient whilst we made decisions and completed the sale. Thank you."
11/18/17,5,"MOT cost the same as the local garage. Plus cab fares to and from work, plus valet and a great cup of coffee."
11/18/17,5,"Excellent service, very professional and friendly staff. Very satisfied as always."
11/18/17,5,"Amazing service from Joao. He was extremely invested in making the experience as exciting as possible, whilst not rushing the sale. He has been in contact with me since Thursday to check that the car is driving well and to check that I am happy with it which has made me extremely impressed with BMW. I would definitely recommend BMW to anyone looking to buy a new or used approved car."
11/18/17,5,As always Mandie at Chelmsford made my experience fantastic.
11/18/17,5,Easy and professional service with a excellent salesman with quality cars
11/18/17,5,"Good service, thank you"
11/18/17,1,"One of the worst garage experiences I have experienced for many years. From over familiar call centre staff, through to an arrogant, rude and thoroughly unpleasant customer services agent I arrived, after 2 hours wait, to find my car completely unserviced. They had even ordered in the wrong part! A Twitter comment asked for my contact details so that they could respond. I gave the details but no one bothered to follow up my complaint.
Big thank you to Workshop Manager, Giles, who responded professionally and eventually got me back on the road. But my opinion of BMW and Cooper Norwich in particular has plummeted."
11/18/17,5,Very impressed with the quick response to my initial enquiry. Test drive arranged for the next day. Was looked after by Charlotte who was pleasant and enthusiastic and I bought the car. Picked it up a few days later it was immaculate and I’m very happy with it.
11/18/17,5,Many service visits always excellent service.
11/17/17,4,"I bought a used Audi A4 at the lower end of their price range but nevertheless received very attentive service. Pleasant people and very fair in their dealings.

The transaction seemed to involve an inordinate amount of paperwork but that is probably not their fault."
11/17/17,5,Excellent from reception to collection.
11/17/17,5,"Yes great first time I have had my E250 estate serviced since I purchased it earlier this year
They kept in contact throughout and kept the costs to the minimum.
Car washed but a bit dirty on wheels and no vacuuming of boot area. Apart from that fine"
11/17/17,5,Fantastic service from the moment I walked through in to the Dealership right until the moment I drove away with the vehicle.
11/17/17,5,Very good in all respect
11/17/17,3,The work and the individual handling it (Paul Lacey) was impeccable however trying to actually speak to the department was truly crap. Sort out the phone system as it rang out on internal transfer and never got answered
11/17/17,5,Very efficient service. The courtesy car was of a similar standard to my own. My car was dealt with very swiftly and valeted before collection.
11/17/17,5,"The customer service i received from Neil was amazing, he made me feel so comfortable and made sure I got the car the I wanted for a price that I could afford he was very helpful when he was dealing with me and even showed me everything on my new car and how it worked. He didn’t rush me and made sure I felt comfortable with my new car. I would highly recommend any friends or family to go to Neil and purchase a new car."
11/17/17,5,"I recently booked my BMW for a MOT at Coopers and was impressed with the service. The staff were friendly and helpful, there is a comfortable waiting area with refreshments provided. My car was checked over, tested and given a complementary wash."
11/17/17,5,I have a company car and have always been very well looked after by this dealership and the service staff are very helpful and friendly.
11/17/17,5,"Easy to book service & I choose the option to wait; car was ready pretty much in line with the time I had been given. All staff members were friendly courteous and knowledgeable.
Happy to recommend Coopers Cobham..."
11/17/17,5,Excellent service from start to finish. My car was collected and returned efficiently. The receptionist I spoke to was very helpful along with Wesley who dealt with my car and Gareth who did the collection / valeting. Very pleased with the technician's work. I will definitely be returning to VW Macclesfield.
11/17/17,5,"All done perfectly that´s supposed to be done, car is running well"
11/17/17,4,"Overall experience of trading in my car & buying an audi made efficient and stress free by salesman David. Phoned inquiring about a car on the Saturday and drove it away on the Thursday. Everything explained, my husband took over negotiation and managed to get a better deal. Paperwork dealt with quickly and efficiently. Davids attention to detail was appreciated. Overall I would definitely recommend, I have a stunning car without the usual headache of trading in."
11/17/17,2,"Good service. Polite staff, but not really bothered. Had to wait over an hour Erving a text to say my car was ready, with no one seeming to know why or care."
11/17/17,4,Good friendly service and completed within time given
11/17/17,5,"I get my Skoda serviced at Inchcape and invariably it is a trouble-free experience. This last time it was particularly smooth as I didn't even have to pay to insure the courtesy car. The car was ready when I expected and I was rung up to confirm when it would be available. All done and, of course, clenaed up."
11/17/17,5,"Took my GT86 for it's service and first MOT, and received excellent service and customer care. Thank you"
11/17/17,5,"My car was booked in for a 20,000 mile service and I chose a sit and wait appointment. Very comfortable waiting area, tea, coffee, magazines, very friendly staff, checking I was ok every so often. I got a price for my service in advance and when it came to paying it was actually a little cheaper than quoted. Invoice thoroughly explained, they were able to answer all my questions and I left feeling extremely satisfied. The video of the health check you receive is a nice touch too."
11/17/17,5,Very pleased with our new BMW and the customer service
11/17/17,5,Would be very happy to use again in future and would recommend.
11/17/17,1,"Changing 2 tyres took 3 hours with no explanation or clarification of why. Following day, one of new tyres had major drop in pressure meaning I had to take time out of my day to visit KwikFit to have it checked. Nothing wrong with tyre (no puncture or leaks) so car has to go back to Cobham (round trip 100 miles) so they can sort out their error.
The slogans about perfect service are just that Slogans"
11/17/17,5,"Did just what it said on the can, quick and easy.

Really liked the Audi cam, very useful. My advisor was very friendly and professional. Thank you."
11/17/17,5,"Excellent, courteous communications, positive planning of date, excellent pick-up and delivery service. Good feedback. Vehicle service and MOTexcellent."
11/17/17,5,"Great service and attention to detail from handing over my car for service / tyres to receiving it back.
Ask for Jack Rains and you know your car will be in good hands"
11/17/17,5,"Great service, efficient as always. Great hospitality and a nice place to have a super selection of hot drinks, watch TV and read the papers and, of course, look at all the fabulous cars. My Smart was in for a recall and the work was completed to my satisfaction and it was washed and hoovered too."
11/17/17,5,"Friendly welcome, kept to the timeframe they stated and called me as soon as it was completed. All in all a very easy process."
11/17/17,5,"Very good service today, no problems,
?"
11/17/17,5,"Excellent service, walked out with the car I wanted with I could afford. Loved the experience from beginning to end"
11/17/17,5,I couldn’t fault Coopers whatsoever. They are the most helpful dealership I have been too. The staff go beyond all expectations to make sure you are happy with everything and it was all explained as they went along. I will definitely be taking my vehicle back to them
11/17/17,5,"Very impressive service, in actual fact absolutely astounding. My car was collected, I had a video of my car on the ramp doing a health check, and that was pretty amazing as it was sent through to my phone!
The service was A+++."
11/17/17,4,"Coopers - what can you say?

They have been for a number of years since our dealings a professional and excellent car dealer, constantly 4 or 5 stars. They do what they say."
11/17/17,5,Very good experience at this service. Your advisor Henry did a great job.
11/17/17,5,"Very helpful and efficient service. Friendly, polite staff. My only criticism is that my VW UP has only done 12500 miles in five years. Therefore I feel that some major replacements that should I think be on a mileage basis are recommended on the age of the car. For example a new cam belt at a cost of £484. However, this garage does not recommend replacements that are not strictly necessary, they are fair and you have the choice of whether to accept work or not. For an older woman particularly, a very non stressful experience."
11/16/17,4,"Unlike a lot of people I don’t actually enjoy the process of buying a car. Although my experience was fair with Audi unfortunately the lady I originally dealt with left so I was passed over to another salesperson- which was fine as she was helpful and responsive. More than I can say about the Audi online service which I found frustrating slow and inaccurate at times. Again unfortunately I was passed over on my hand over due to leave clashing with my time available for collection which lead to an annoying wait some 20 minutes past my appointment time due to a ‘walk-in’ with the salesman I’d been booked in with - not such a professional finish sadly. Perhaps the lack of commission for him affected his time keeping?
I am extremely pleased with the car so far and wonder what my salesperson will have to say about the hand over experience when I get the follow up call! 🤔"
11/16/17,5,"Great experience from start to finish. Thank you very much to Craig P.(sales executive) . Friendly and professional attitude towards customer. Can honestly say that I'm very happy customer, I also had the best coffee of the week."
11/16/17,2,Had booked car in for 9am with courtesy car. On arrival told no courtesy car available but Enterpise Hire Car which was not a problem in principle. Took 10mins to check in whilst service assistant contacted parts re brake fluid for pre-arranged brake fluid service. Then asked to wait to see Car Rental operative. Eventually seen at 920 to be told he would need to ring to get courtesy vehicle delivered ( as Dealerhsip did not advise when vehicles required) after protest I was given only vehicle on site which was minibus! My decision as I could not wait any longer. eventually got off to work at 925. Do not think this is acceptable level of service. in fairness all work was done well and in timely fashion but for a premium brand if I book for a set time with courtesy car expect dealership to be ready for me. Just do not get any sense that Coopers BMW put the customer first.
11/16/17,5,"Excellent service! Thank you , Coopermini!"
11/16/17,5,Very happy with the service. Looked after and felt I was a valued customer
11/16/17,3,"Dismayed at having to wait so long to pay for my MOT and collect my car, and that I did not get the free safety inspection I was promised."
11/16/17,1,"I would seriously not recommend the Nottingham, Toyota dealership. I drove away in my car at the end of August and I am still waiting for the breakdown and warrenty paperwork. I have been promised on numerous occasions the paperwork will be emailed/posted but it was never sent. The evasive answers, the impatience to get me off the phone was unbelievable. I don't think for one moment there was ever any policies it was a ploy to sell the car. I have emailed the Inchcape head office, again I have just been ignored.
STAY AWAY FROM THIS DEALERSHIP!"
11/16/17,5,"I was really impressed by the professional and friendly manner of the lady who dealt with me. I was astounded that I had only taken my 12 year old Rav 4 because of a recall, but the car was examined and reported on plus washed and cleaned. Thank you so much

Would highly recommend Toyota and I would always buy one"
11/16/17,5,"I went knowing I was in negative equity as I only had my car a short while but my situation had changed an needed a bigger car. The staff at cooper BMW sunderland could not have helped any more than they did, reception staff to salesmen to managers were excellent. Very pleased with the out come and will be returning in the few years and hopefully the staff are the same. Jodi Mitchell was the salesman I dealt with and he was great, could have had a beter experience."
11/16/17,5,Excellent friendly customer care and a wonderful car with no hard sell.
11/16/17,5,Great service as ever!
11/16/17,5,Good prompt service
11/16/17,5,Fantastic service from the word go. Very welcoming and pleasant staff and seen to straight away. Issue sorted straight away and very impressed with courtesy car. Great to see good honest customer care from the start
11/16/17,2,"Showroom badly needs updating. Strange atmosphere. Standard dealership “upsell” tactics after “vehicle health-check”. I say upsell because you could have the same parts and work done, safely, elsewhere. Customer parking tight and haphazard forecourt ."
11/16/17,5,"I've never bought a new car so quickly or effortlessly thanks to Neil Cameron at Macclesfield Inchcape Audi. We viewed on Sunday and drove it away on Friday, personalised registration and all paperwork sorted without tantrums (mine, usually) Everything was managed without any hassle thanks to Neil who managed to keep smiling even when I couldnt replicate my signature .... I also had the best coffee of the week when I called in to complete the necessary documents. Thank you and well done."
11/16/17,5,"Friendly and efficient Service team.
Helpful technicians who came out on road test and were then able to diagnose and rectify 'clonking' noise from the car's drive train.

Overall a very good service experience - exactly as I've come to expect from HA Fox Jaguar. Will certainly be looking to use them again for servicing and fault diagnosis."
11/16/17,5,"This was my first visit to Inchape Southend and would not hesitate to use again! I was seen by both Tom and Caroline when dropping off/picking up my car for a Service and can honestly say that it was the best experience I have had from a Service Department, everything was very easy and straight forward and I was contacted, as promised, when my car was ready. A first class service with staff to be proud off....well done Inchcape!"
11/16/17,1,"I took my car in for a service and found the level of customer care to be fine
My car had to go back in as I needed a new tyre which at the time of the service was not in stock
On my return visit I felt my treatment was pretty offhand. Perhaps the job was too small for them to be bothered
The receptionist was cool and functional
On leaving the car I was asked if I wanted a free valet which I agreed to
On collecting my car this had certainly not been done inside the vehicle
On picking the car up I was kept walking and had to challenge them about the delay
I was told I was behind another customer in the queue but the waiting area was deserted
Having been given my keys back I asked where my car was and in an offhand way was basically told it was somewhere in the car park -which was vast and full
It took me 5 minuets to find my car
I was pretty hacked off by the whole experience hence the negative review"
11/16/17,5,Another great experience with the service department.
11/16/17,4,"Started using this franchise because of the arrogant shoddy service from another franchise (not Inchcape).

Texted me day before to remind me of the appointment as well as to remind me to bring my docs since I was to to have a courtesy car. Pity I was not reminded to leave my log book, which I inadvertently took back home with me. Staff did not advise me that the courtesy car had already had a knock. Only realised when I parked the car and so had to phone up to make sure they knew about it. Going over the car as is usual before taking out a hire may have avoided this. Otherwise a good service, which I was happy with and so would recommend. Especially since I was given a little discount off the advertised cost of my service."
11/16/17,5,Excellent service. All the staff very helpful. Good experience.😀. Did recommended to friends.
11/16/17,5,"I was treated as an important customer from the moment I walked into the showroom. The staff are respectful, considerate and very friendly. The aftercare service seems very promising and I'm looking forward to being a long-standing customer."
11/16/17,5,Prompt and reliable
11/16/17,5,"very prompt, all aspects were addressed well"
11/16/17,5,"nice place, nice staff!"
11/16/17,5,"Took my wife's 3 series BMW in for its annual service. Very professional, courteous experience from beginning to end. Good advice from Marc on BMW's service plan (good value for money in my opinion). First time with Cooper BMW as the car is new and was bought from another BMW dealer, but happy with the service received."
11/16/17,5,Looked after extremely well and very courteously
11/16/17,5,No problems. Easy drop off and pick up. Video sent to m mobile of condition of tyres and brake pads whilst up on ramp was impressive. Car valeted on return and able to speak direct face to face with the technician. Impressive service
11/16/17,5,"Friendly and courteous staff before, during and after my car was serviced."
11/16/17,5,Excellent customer service received
11/16/17,4,"My Allroad was booked in for an oil and filter change as I think that however good oils are these days 18K in a new engine is too long. I had agreed to wait whilst the service took place and arrived slightly early for my 9.15 appointment.
My service manager pointed out that I was due in at 07.30 and was a little taken aback when I handed him my iPhone to show him the service confirmation text from Inchcape Audi showing 9.15! (Also had an email confirming 9.15 too.)
I was concerned that this would delay things greatly but Matt did his best to address the issue and I left the premises some three hours later. I have arthritis in the spine so didn't enjoy hanging about an hour longer than anticipated but Matt did explain that a software update took longer than expected and also apologised.
Inchcape Audi have a new 'Executive' lounge to wait in. Because of my infirmity I am always aware of poor seating and although the furniture might look smart it is hardly somewhere to chill for a couple of hours unless you are booked in to see an osteopath after your visit.
There was a coffee machine but it wasn't working properly when I arrived. A lady from the front desk came and fixed it and also turned the sound off the apparently always necessary TV which was kind. There is 'free' wifi but to get on the 'cloud' you have to sign up to agree to have every detail of your life shared and also to agree to receive marketing information. I didn't think that was a good idea or my concept of 'free' either. Apparently you could order food from Greggs to be delivered but even if you were prepared to risk a grievously lardy sausage roll, it wasn't clear how it could be ordered. Also there was a distinct absence of biccies in the cooky jar! The answer to all of the above was to take a wander down to Costa - a five minute walk.
Anyway three hours after my arrival and after a clear explanation of what had been done to my vehicle and payment made I had my valeted car returned. I also liked seeing the video Audi did during the service. Nice touch.
I'm not a fan of software changes - somehow its changed the clock time and the autobrake, when at a standstill, has thrown a wobbly a few times since.
However the four stars are deserved. For five: review appointments procedure to ensure you have the same details as the customer, buy some decent chairs from furniture village, provide free wifi and lay on a biscuit or two!
P. Radford.

p.s how do you adjust the clock on an A6 Allroad?!
p.p.s please connect power to the RS6 Estate in the showroom which looks stunning but whose seat won't adjust!"
11/16/17,5,"For the annual service and MOT of my A3, I received the same extremely high level of service and customer focus I have become accustomed to from TW Audi. Cannot fault them in any way, only well deserved praise. Thanks Steve and the team."
11/16/17,5,"Arrived at the scheduled time to be greeted wonderfully and then took all my details whilst having a coffee.
Whilst the car was being serviced I received an update on progress regularly from Mark Williams who was very knowledgable and shared all the relevant paperwork thoroughly at the end.
I then received a video showing me the issues with any worn parts. Excellent all round service from 3 colleagues."
11/16/17,5,"Very helpful and friendly staff. Carl regularly contacted us to keep us aware of what was happening. I liked it that the manager Chris came and introduced himself and did negotiations directly with us, rather than being some aloof figure."
11/16/17,5,"From the moment I was greeted and till the time I left I was impressed with the professional approach by all members of staff,the explanation of the invoice was clear and precise."
11/16/17,5,excellent service
11/16/17,5,"Very efficient, friendly and helpful service"
11/16/17,5,"Car collected on time, good communication from dealership"
11/16/17,5,"Very courteous and welcoming reception staff who were very efficient - minimum time spent waiting. Quick service, car was ready earlier than expected, clear explanations."
11/16/17,5,"I was booked in for an airbag recall for my Audi Q3 and the work was completed on time with the added bonus of a free Wash and Vac. The ladies at Reception were warm and welcoming, and Stacey who did the paperwork was cheerful and very obviously knew what she was doing. About the only downside was the video the dealership emailed to me afterwards - a nice touch to send one at all, but it wasn't my car! However, no complaints - at Cheshire Oaks you feel valued. Another plus point - the day before checking in I got an email and phone reminder of my appointment. Very useful, thank you. In fact I was so impressed I stayed on to talk to Henry in Sales and then another Henry (Hughes), the Sales Exec who sold me my Q3, and later to Jonathan, Finance Manager. They showed interest in my Q3 experience and were informative about Audi latest developments and - well, you guessed it, I have upgraded my car and pick up the new one next week!"
11/16/17,5,Fast quick appointment making. No fuss.Efficient. Pleasant staff. Car returned in clean condition.
11/16/17,5,"It’s VW what can I say, always a class act. Had 2 packs of Auto Glym waiting for me in the Car as well after it had been serviced."
11/16/17,5,"Fabulous service, am so happy, I asked for a pick up and drop off and this happened without any issue, really impressed."
11/16/17,5,"Always have very good service at Cooper Durham. Staff very friendly. Would recommend for buying a car and after sales.

ADDITIONAL INFO
Finally bought a car from Cooper Durham, excellent service and a great deal. Very pleased with the car I chose too."
11/16/17,5,"Courteous staff, comfortable waiting area, job started early and finished early too. Explanation of findings during the service clear and well documented."
11/16/17,5,Great experience form start to finish thanks to Tony. The car is very good but the customer service is out of this world. Tony is your man if you need a car!
11/16/17,5,Excellent customer service
11/16/17,4,Inchcape Warrington carried out the safety recall on my vehicle in less than one hour. They also carried out a visual check of the vehicle.
11/16/17,3,"I was booked in for a repair and I was asked what time I would be dropping my vehicle off. I said 8.15 and yet when I arrived I was told to take a seat. At 8.40 no one had still been to see me so I went back to reception and explained I needed to be at work for a meeting and asked how long it was going to take. Someone eventually came to me at 8.50 but had got the wrong vehicle details and had got me mixed up with someone else of the same surname. After waiting around again, someone completed the paperwork and showed me to my hire car only to find that the paperwork had been completed for the wrong hire car. So I had to go back in again with the advisor whilst she submitted the correct hire car details on the paperwork. All in all I didn’t get to work until 9.30 and was late for my meeting, I only bought my first Mercedes this year so this was my first experience with Inchcape and to be honest it wasn’t a great experience. I was impressed that when I picked my car up at night, it had been valeted and I really liked the video that I was sent during the day to show what other checks had been completed on my vehicle. These extras that would ordinarily have been outstanding to me as a customer, were overshadowed by the stress I had in dropping the car off in the morning."
11/16/17,4,Generally very good service and Alex always answered any questions I had very promptly. Some great touches like videos etc. Only disappointment is that the windscreen on my used vehicle has a number of small areas of damage and I only found out about these when I saw the MOT certificate ...and now I always see them especially as they seem to catch the light when driving. Mini repainted some minor scratch on the car and I think should have replaced the windscreen but by the time I became aware of the windscreen I had already committed to buy the car and they declined to do so.... love the car but hate the windscreen
11/16/17,5,Adrian was great what a guy im loving my S3
11/15/17,5,Very good service. Friendly and professional attitude towards customers. Relaxed atmosphere. The team made me feel very welcome. Everything done as they promised and they even run extra miles to make me totally happy. I would highly recommend Tetbury Audi and I definitely will keep in touch and use this garage again. I can honestly say that I am a very happy customer. 👍👍👍
11/15/17,5,"Service done in prime quality.
Took my mini clubman for it's first service, had no problem, also software was updated, car came back very clean, service 10/10."
11/15/17,5,"Easy, friendly, no hassle"
11/15/17,5,"I hate buying new cars. Manufacturer dealerships historically for me have been rip off merchants and rarely seriously interested and helpful.

We visited Cooper Malton in response to an advertised used Countryman which alas was sold when we arrived. However their team, essentially Carl and Jordan attentively questioned us about our needs. We were looking to reduce from 2 cars a 10 yr old faithful workhorse Mercedes A class recently ""written off"" and my wife's rather frivolous 3 yr old Mini Convertible to a single car capable being a workhorse and fun.
Being my wife, Mrs A had specific ideas about what she wanted in her car particularly pale leather seats and interior sun roof automatic and etc. It soon became apparent these wishes could be best fulfilled by a new built to order Mini Clubman. Their advice was that the Clubman would in-fact suit our needs more closely than the Countryman.

We spent around 4 hours choosing options considering the deal and at around 6.00pm getting close to the deal when I said but I haven't driven one it was no problem and I took an impressive test drive in the new Clubman demonstrator at around 6.30 pm. Taking a test drive after dark is a good idea. I was beginning to have some empathy for these guys they worked a bit harder than most, because as I had been in my working life, they were a bit out on a limb and had to.
We collected our built to order yesterday 2 days short of 4 weeks since ordering it. It seems just what we needed and is certainly well equipped and comfortable.

More over as we collected our new car their staff were busy selling the one we part exchanged which they did. This made us feel they are indeed a hard working enterprising unit who look after their customers well and are not so greedy as many dealerships unfortunately are."
11/15/17,2,car dirty had to clean windows inside finger marks on paint work were not shown how to use any part of the car just the sat nav but only because we asked could not park outside because all disability spaces full with cars from service dept very rudely spoken to by employee never know treatment like this before never had an apology never had a phone call after delivery to see if every thing was ok which I have never known before thoroughly diisgusted
11/15/17,5,"Great service. Even reminded me when I’d forgotten. What more could want? Excellent Merc, excellent care"
11/15/17,4,Very helpful staff and a lovely clean car at the end!
11/15/17,5,Very organised and helpful
11/15/17,5,Fantastic service. Very knowledgeable and helpful sales without being too pushy. Phil Graylen was superb. Definitely recommend.
11/15/17,5,"Another great job from the team at Derby-Mercedes,from Drop off to Pick up.
Many thanks,
John W Robinson"
11/15/17,2,"Hunters at Peasmarsh was previously Guava. I had nothing but excellent service there with several Discoverys, my Defender and my wife's Freelander. Will and James could not do enough for me to sort out the problems I had over the years, great people and a great garage, however since this has become Hunters the service has gone significantly down hill and I will not be using them again. Hunters were unable to fix the problem I had (it took four visits) and are significantly more expensive than Guava were. There is a real opportunity for a service minded LandRover dealer in the Guildford area ..."
11/15/17,4,"Excellent experience.
Great car and a great company. We dealt with Ashley who was more than helpful throughout the whole process.
Now to enjoy the car
Would recommend and will return in the future."
11/15/17,5,Excellent service from everyone.Did a good service on my F.Pace.
11/15/17,4,"Very pragmatic, not pushy, friendly, efficient. My wife was annoyed with me that they didn't put a bunch of flowers in the new car for her, so I had to buy her some."
11/15/17,5,Great service and car was cleaner than it had been after the complementary clean.
11/15/17,4,If the service and value for money remain the level I have had for the past three years I will not look any further for my car requirements. the staff are more than helpful pleasant and good to deal with - both front of house and back. thank you
11/15/17,5,"All ways good to deal with, attentive, pleasant, but not overly pushy staff."
11/15/17,5,"I was contacted the day before the service was scheduled. I had intended to wait the two hours duration. (Their coffee is lovely!) The service would take at least half a day as there were programmes to be updated. I was immediately offered a car for the day even though I only needed to travel a few miles home. When the service was completed, I found the car was almost like new.
Very happy with the whole experience."
11/15/17,5,Did what was needed with no fuss or bother
11/15/17,5,Really warm atmosphere nice friendly genuwine staff not sales people real humans trust me had a service done will be defo going back 10/10.
11/15/17,5,Good service at very short notice
11/15/17,5,"Been using them for nearly 6 years now, great people, great service."
11/15/17,5,Very good service
11/15/17,5,completed the work on time and even washed the car.the staff at Cooper Mini York are extremely pleasant and friendly and very professional.the showroom is also of a high standard and very welcoming.
11/15/17,5,"The car went in following a recall notice. Job done in very quick time. Also a total vehicle inspection took place because of a potential rear NS bearing problem. In the end nothing found and the car's condition was marked as excellent. Very happy with Cooper BMW they are professional, helpful and generous with their time in my experience."
11/15/17,5,"Looked after from arrival, loan car and Collection.
Everything explained very clearly and professionally by Jo"
11/15/17,5,"Great service - I left my car for service at 1.30pm (oil, brake fluid replacement and MOT). All completed, washed and cleaned for collection at 3.30pm - thanks to Josh, Service Advisor. Very happy."
11/15/17,5,Booked car in for service. Had a phone call before to check all was ok I amended the collection point this was amended with no problem. Service work was carried out to usual high standard and vehicle returned back in plenty of time for me to return home
11/15/17,5,"A very friendly and professional experience with all the staff. Neil who sold us our new Q3 was most helpful and took a personal interest in us as a couple, keeping us up to date through the whole process. We both felt valued as customers and the quality of the amenities are excellent."
11/15/17,5,Excellent service and staff from start to finish
11/15/17,5,Professional service and reasonable price. I would recommend this company to everyone.
11/15/17,5,"Adam was wonderful ,the car was wonderful .It was a pleasure giving you my money."
11/15/17,5,I get excellent service from Mercedes Loughborough who collect my car and return it to my house on completion. Car always returned spotlessly clean. I recommend this dealership to anyone wanting quality service.
11/15/17,5,"Can't say enough good stuff about Inchcape, since I moved into the area I have had my car Mot'd - had a summer /autumn check which included my aircon re-gassed (for a lot less cost than the VW garage where i used to be in the Southwest quoted me) I have also just had a thorough winter and tyre check, all for free - and they even washed my car - in fact they've washed my car each time its been in.
These guys are absolutely A1 - I cant ask for better service than I get, everyone in the place is really knowledgeable and very customer orientated - such a friendly lot too. Thanks again Inchcape"
11/15/17,5,"I never thought I would be able to say this about care salesmen or about buying a car. But the whole experience provided by Martin and the team at Inchcape Warrington was a pleasure from start to finish. Very professional and an enjoyable service.
However, I would advise potential customers to check the cost of the Asset protection (GAP) insurance offered by Inchcape against the cost of similar policies that are readily available from other providers, before buying from the dealer.
I was unaware that the GAP insurance was available from anyone other than the dealer but it is and at a much lower premium"
11/15/17,5,"Friendly professional staff and quick
Efficient service"
11/15/17,5,"An excellent service, professional in every detail"
11/15/17,3,"The service was average, MB Leics would not let me supply the oil which I could purchase at 1/2 the charged price, when I asked if they would price match they also refused. This is an accepted practice and something I do and have no problem with on my other cars Porsche & Peugeot.
I would also prefer to have a service desk where we could see the service personnel and know if and how long we need to wait to be attended. In MB Leics we are ushered to a seating area and left to wait until a member of the service team comes from behind closed doors to attend to requirements. I am also very surprised that you are charged for a courtesy car which is something I have never been asked to pay for before. It is not a courtesy car its a hire car !!"
11/15/17,5,"Exceptional friendly service from Cooper BMW York. What a complete contrast to Park Lane BMW in London!!!
This dealership has restored my faith in the brand."
11/15/17,5,"Great service from all members of staff, excellent video report and electronic updates. First rate. Much better than historic experiences with other VW garages."
